age,gender,height,looking_for,children,education_level,occupation,swiping_history,frequency_of_usage,state,year,month,day,hour,interests_array,engagement_label,gender_idx,looking_for_idx,children_idx,education_level_idx,occupation_idx,frequency_of_usage_idx,state_idx,gender_ohe,looking_for_ohe,children_ohe,education_level_ohe,occupation_ohe,frequency_of_usage_ohe,state_ohe,features_clf,scaledFeatures_clf,rawPrediction,probability,engagement_pred
28,Female,6.01,Casual Dating,Yes,Bachelor's,Entrepreneur,171,Weekly,Texas,2025,1,5,0,"['Reading', 'Sports', 'Sports']",0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,"(1,[],[])","(1,[0],[1.0])","(1,[],[])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[4],[1.0])","(69,[0,1,2,3,4,5,8,10,14,19,24],[28.0,6.01,171.0,2025.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,0.6858989227444648,-0.5477522196315584,0.0,-0.8236348656127096,-1.1081450209986068,-1.6689305109793735,-1.237450844833538,0.6503489904146952,-2.0128829512904924,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,6.614996947982821,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.40493942262129,8.595060577378712]","[0.8280987884524258,0.17190121154757423]",0.0
28,Female,6.02,Casual Dating,No,High School,Doctor,126,Monthly,West Virginia,2025,1,25,0,"['Movies', 'Sports', 'Movies']",0,1.0,0.0,0.0,1.0,5.0,2.0,34.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[],[])","(2,[],[])","(49,[34],[1.0])","(69,[0,1,2,3,4,5,8,9,11,54],[28.0,6.02,126.0,2025.0,1.0,25.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,0.7076922712818047,-0.8593494121689982,0.0,-0.8236348656127096,1.2448120954031066,-1.6689305109793735,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,7.120968658817035,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.85114201324594,9.148857986754063]","[0.8170228402649188,0.18297715973508125]",0.0
28,Female,6.08,Casual Dating,Yes,High School,Engineer,175,Daily,Massachusetts,2025,1,28,3,['Reading'],0,1.0,0.0,1.0,1.0,0.0,0.0,40.0,"(1,[],[])","(1,[0],[1.0])","(1,[],[])","(3,[1],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[40],[1.0])","(69,[0,1,2,3,4,5,6,8,11,13,18,60],[28.0,6.08,175.0,2025.0,1.0,28.0,3.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,0.8384523625058478,-0.5200546914060081,0.0,-0.8236348656127096,1.5977556628633636,-1.231629994827153,-1.237450844833538,0.6503489904146952,-2.0128829512904924,-0.8011292877353655,1.512196007725144,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,7.2601513431228035,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[41.0390705113378,8.960929488662211]","[0.8207814102267559,0.1792185897732442]",0.0
28,Female,6.1,Casual Dating,No,Bachelor's,Entrepreneur,64,Daily,North Carolina,2025,1,8,21,['Reading'],0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[1],[1.0])","(2,[0],[1.0])","(49,[23],[1.0])","(69,[0,1,2,3,4,5,6,8,9,10,14,18,43],[28.0,6.1,64.0,2025.0,1.0,8.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,0.8820390595805274,-1.2886610996650263,0.0,-0.8236348656127096,-0.7552014535383497,1.3921731020861696,-1.237450844833538,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,6.968047899825636,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.07480662268537,9.925193377314626]","[0.8014961324537074,0.1985038675462925]",0.0
28,Female,6.18,Marriage,No,High School,Entrepreneur,459,Weekly,Michigan,2025,1,23,22,"['Sports', 'Reading', 'Sports']",1,1.0,1.0,0.0,1.0,1.0,1.0,37.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[37],[1.0])","(69,[0,1,2,3,4,5,6,9,11,14,19,57],[28.0,6.18,459.0,2025.0,1.0,23.0,22.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,1.05638584787925,1.4464698126080562,0.0,-0.8236348656127096,1.0095163837629353,1.5379399408035763,-1.237450844833538,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,7.189575336792467,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[12.13455418010307,37.865445819896934]","[0.2426910836020614,0.7573089163979386]",1.0
28,Female,6.21,Marriage,No,High School,Entrepreneur,261,Weekly,Florida,2025,1,17,19,"['Movies', 'Sports', 'Movies']",1,1.0,1.0,0.0,1.0,1.0,1.0,28.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[1],[1.0])","(2,[1],[1.0])","(49,[28],[1.0])","(69,[0,1,2,3,4,5,6,9,11,14,19,48],[28.0,6.21,261.0,2025.0,1.0,17.0,19.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,1.1217658934912715,0.0754421654433212,0.0,-0.8236348656127096,0.30362924884242126,1.100639424651356,-1.237450844833538,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,7.054240939154561,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[13.948350891796577,36.05164910820343]","[0.27896701783593153,0.7210329821640684]",1.0
28,Female,6.23,Casual Dating,No,High School,Doctor,236,Weekly,Hawaii,2025,2,17,18,"['Sports', 'Sports', 'Sports']",0,1.0,0.0,0.0,1.0,5.0,1.0,33.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[],[])","(2,[1],[1.0])","(49,[33],[1.0])","(69,[0,1,2,3,4,5,6,8,9,11,19,53],[28.0,6.23,236.0,2025.0,2.0,17.0,18.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,1.1653525905659532,-0.09766738596636756,0.0,1.160045750844162,0.30362924884242126,0.9548725859339492,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,7.120968658817035,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[39.91947540707257,10.080524592927436]","[0.7983895081414514,0.2016104918585487]",0.0
28,Female,6.31,Casual Dating,No,High School,Entrepreneur,371,Monthly,New York,2025,2,19,5,"['Reading', 'Reading']",1,1.0,0.0,0.0,1.0,1.0,2.0,7.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[1],[1.0])","(2,[],[])","(49,[7],[1.0])","(69,[0,1,2,3,4,5,6,8,9,11,14,27],[28.0,6.31,371.0,2025.0,2.0,19.0,5.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,1.339699378864674,0.8371241916459518,0.0,1.160045750844162,0.5389249604825925,-0.9400963173923393,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,6.726820950916785,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.50463877424086,39.49536122575914]","[0.2100927754848172,0.7899072245151828]",1.0
28,Female,6.34,Casual Dating,Yes,High School,Engineer,383,Daily,Alabama,2025,1,3,13,['Reading'],1,1.0,0.0,1.0,1.0,0.0,0.0,13.0,"(1,[],[])","(1,[0],[1.0])","(1,[],[])","(3,[1],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[13],[1.0])","(69,[0,1,2,3,4,5,6,8,11,13,18,33],[28.0,6.34,383.0,2025.0,1.0,3.0,13.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,1.4050794244766955,0.9202167763226023,0.0,-0.8236348656127096,-1.343440732638778,0.22603839234691514,-1.237450844833538,0.6503489904146952,-2.0128829512904924,-0.8011292877353655,1.512196007725144,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,6.804502661424226,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.04538716363313,39.95461283636687]","[0.2009077432726626,0.7990922567273374]",1.0
28,Female,6.36,Marriage,No,High School,Artist,142,Daily,Maryland,2025,2,13,19,"['Reading', 'Sports']",0,1.0,1.0,0.0,1.0,4.0,0.0,9.0,"(1,[],[])","(1,[],[])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[4],[1.0])","(2,[0],[1.0])","(49,[9],[1.0])","(69,[0,1,2,3,4,5,6,9,11,17,18,29],[28.0,6.36,142.0,2025.0,2.0,13.0,19.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,1.4486661215513772,-0.7485592992667973,0.0,1.160045750844162,-0.1669621744379214,1.100639424651356,-1.237450844833538,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,2.9910460820309663,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,6.745998813664376,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[39.872868901581626,10.127131098418367]","[0.7974573780316326,0.20254262196836736]",0.0
28,Female,6.43,Casual Dating,No,High School,Teacher,492,Weekly,Arkansas,2025,1,15,16,['Movies'],1,1.0,0.0,0.0,1.0,2.0,1.0,26.0,"(1,[],[])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[2],[1.0])","(2,[1],[1.0])","(49,[26],[1.0])","(69,[0,1,2,3,4,5,6,8,9,11,15,19,46],[28.0,6.43,492.0,2025.0,1.0,15.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.2712238564082895,1.601219561312758,1.6749744204688455,0.0,-0.8236348656127096,0.06833353720224992,0.6633389084991356,-1.237450844833538,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,7.010757627769738,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.420705863813216,40.57929413618678]","[0.18841411727626434,0.8115858827237357]",1.0
